loan_id,product_type,date_fulfilled_utc,,,,
862493,Fenix 3,1/8/20 10:13,,,,
492554,Fenix 3,3/3/19 13:44,,,,
696064,"Fenix Power TV 24in FTA Upgrade, BJ",9/10/19 10:49,,,,
780138,Fenix Radio +5,11/14/19 10:35,,,,
574655,Fenix 3,5/25/19 13:18,,,,
749108,Fenix 2,10/22/19 14:31,,,,
517702,Fenix 3,4/1/19 18:24,,,,
556172,Fenix Radio +3,5/14/19 15:09,,,,
648186,Fenix 3,7/27/19 17:44,,,,
557249,Fenix Radio +3,5/15/19 12:03,,,,
673887,Fenix Radio +3,8/22/19 13:59,,,,
656681,Fenix Radio +5,8/6/19 13:42,,,,
512161,Fenix 3,3/27/19 14:26,,,,
767845,Fenix Power TV 24in FTA BJ,11/6/19 10:14,,,,
904037,Fenix Radio +3,2/11/20 6:44,,,,
815221,Fenix Radio +3,12/6/19 7:29,,,,
570410,Fenix Radio +5,5/23/19 11:34,,,,
533855,Fenix Radio +3,4/21/19 16:17,,,,
771776,Fenix Power TV 24in FTA BJ,11/9/19 11:28,,,,
723169,Fenix Power TV 24in FTA BJ,9/30/19 17:39,,,,
633417,Fenix 3,7/13/19 11:52,,,,
656643,Fenix 2,8/6/19 18:19,,,,
604525,Fenix Radio +3,6/17/19 9:32,,,,
759696,Fenix Radio +3,10/30/19 18:05,,,,
914229,Fenix 2,2/19/20 17:56,,,,
887486,Fenix Radio +3,1/28/20 19:54,,,,
737387,Fenix Power TV 24in FTA BJ,10/12/19 10:48,,,,
816625,Fenix Radio +5,12/6/19 15:01,,,,
567263,Fenix 3,5/21/19 16:39,,,,
793052,Fenix Power TV 24in FTA BJ,11/20/19 16:04,,,,
709195,Fenix Radio +3,9/20/19 9:01,,,,
766681,Fenix Power TV 24in FTA BJ,11/5/19 12:23,,,,
438452,Fenix 2,1/2/19 11:25,,,,
515765,Fenix 3,3/30/19 18:28,,,,
911156,Fenix Power TV 24in FTA BJ,2/17/20 12:18,,,,
851575,Fenix 2,12/28/19 15:54,,,,
516134,Fenix 2,3/31/19 17:42,,,,
617656,Fenix Radio +3,6/28/19 16:45,,,,
781516,Fenix Power TV 24in FTA BJ,11/14/19 17:06,,,,
678963,Fenix Radio +3,8/27/19 14:08,,,,
745347,Fenix 3,10/19/19 11:44,,,,
709419,Fenix Radio +3,9/20/19 10:59,,,,
871482,Fenix 2,1/16/20 16:56,,,,
548268,Fenix Radio +5,5/8/19 18:32,,,,
818699,Fenix Radio +3,12/7/19 20:18,,,,
900008,Fenix 2,2/7/20 11:51,,,,
822423,Fenix 3,12/10/19 11:40,,,,
848516,Fenix 3,12/26/19 12:42,,,,
587914,Fenix Radio +5,6/3/19 17:55,,,,
648016,"Fenix Power TV 19in FTA Upgrade, BJ",7/27/19 15:23,,,,
477241,Fenix Radio +3,2/9/19 18:39,,,,
513428,Fenix 2,3/28/19 15:37,,,,
909941,Fenix Power TV 24in FTA BJ,2/15/20 17:36,,,,
802511,Fenix Radio +3,11/27/19 17:50,,,,
640757,Fenix 2,7/21/19 13:02,,,,
838638,Fenix 2,12/20/19 10:07,,,,
556039,Fenix Radio +3,5/14/19 17:26,,,,
888297,Fenix Power TV 24in FTA BJ,1/29/20 12:52,,,,
667464,Fenix Radio +3,8/16/19 9:20,,,,
696216,Fenix Radio +3,9/10/19 12:14,,,,
541427,Fenix Radio +3,5/1/19 11:29,,,,
794530,Fenix Power 4 + Woofer BJ,11/21/19 16:00,,,,
558967,Fenix Radio +3,5/16/19 12:45,,,,
637865,Fenix 3,7/18/19 11:49,,,,
720471,Fenix Power TV 24in FTA BJ,9/28/19 11:31,,,,
577785,Fenix 3,5/27/19 17:46,,,,
745972,Fenix 3,10/20/19 10:42,,,,
688834,Fenix Power TV 24in FTA BJ,9/4/19 15:29,,,,
438192,Fenix Radio +3,1/1/19 9:01,,,,
821481,Fenix 2,12/9/19 16:02,,,,
562738,Fenix 3,5/18/19 21:21,,,,
907579,Fenix Power TV 24in FTA BJ,2/13/20 14:02,,,,
683531,Fenix 2,8/31/19 14:01,,,,
705396,Fenix Radio +5,9/17/19 11:04,,,,
809035,Fenix Power TV 24in FTA BJ,12/3/19 10:22,,,,
871798,Fenix Radio +3,1/17/20 9:50,,,,
481985,Fenix Radio +5,2/15/19 15:13,,,,
667577,Fenix 3,8/16/19 10:41,,,,
847573,Fenix Power TV 24in FTA BJ,12/24/19 19:12,,,,
481225,Fenix Radio +3,2/14/19 13:44,,,,
820518,Fenix 2,12/9/19 11:38,,,,
886252,Fenix Radio +3,1/28/20 9:10,,,,
772365,Fenix Power TV 24in FTA BJ,11/9/19 10:45,,,,
546413,Fenix 2,5/7/19 10:41,,,,
679279,Fenix 3,8/27/19 17:08,,,,
807209,Fenix Radio +3,11/30/19 17:17,,,,
573968,Fenix Radio +3,5/25/19 19:28,,,,
433122,Fenix Radio +3,12/26/18 10:59,,,,
463553,Fenix Radio +3,1/29/19 15:31,,,,
758232,Fenix 2,10/30/19 12:49,,,,
809109,Fenix Radio +3,12/2/19 13:34,,,,
582449,Fenix 3,5/30/19 13:40,,,,
512623,Fenix Radio +3,3/28/19 9:44,,,,
784623,Fenix 3,11/17/19 15:08,,,,
916610,Fenix Power TV 24in FTA BJ,2/21/20 17:56,,,,
811592,Fenix Radio +3,12/4/19 12:04,,,,
614938,Fenix Radio +3,6/26/19 18:52,,,,
813645,Fenix 2,12/5/19 9:30,,,,
626965,Fenix 2,7/7/19 16:03,,,,
752482,Fenix Power TV 24in FTA BJ,10/25/19 10:31,,,,
882712,Fenix Power TV 24in FTA BJ,1/25/20 9:57,,,,
907194,Fenix Power TV 24in FTA BJ,2/14/20 10:21,,,,
615190,Fenix 3,6/26/19 13:25,,,,
520362,Fenix Radio +3,4/4/19 16:34,,,,
839215,Fenix Power TV 24in FTA BJ,12/20/19 12:47,,,,
733819,"Fenix Power TV 24in FTA Upgrade, BJ",10/10/19 12:41,,,,
789396,Fenix Radio +3,11/18/19 15:02,,,,
549351,Fenix Radio +3,5/9/19 14:21,,,,
721106,Fenix Radio +3,9/28/19 17:13,,,,
820116,Fenix Radio +3,12/9/19 10:19,,,,
702162,Fenix Power TV 24in FTA BJ,9/14/19 10:50,,,,
601439,Fenix 3,6/13/19 18:11,,,,
846405,Fenix Radio +3,12/24/19 12:35,,,,
774630,Fenix 3,11/11/19 11:42,,,,
654493,Fenix 2,8/4/19 16:34,,,,
898590,Fenix Power TV 24in FTA BJ,2/6/20 13:11,,,,
766093,Fenix Radio +3,11/5/19 8:46,,,,
761622,Fenix Power TV 24in FTA BJ,11/1/19 10:27,,,,
757840,Fenix Radio +3,10/29/19 16:11,,,,
852329,Fenix Radio +3,12/29/19 14:48,,,,
509011,Fenix 2,3/22/19 18:25,,,,
701839,Fenix 2,9/14/19 7:20,,,,
751978,Fenix Radio +3,10/24/19 16:27,,,,
661714,Fenix Radio +5,8/10/19 19:50,,,,
485983,Fenix Radio +3,2/21/19 13:55,,,,
693160,"Fenix Power TV 24in FTA Upgrade, BJ",9/7/19 16:15,,,,
867415,Fenix Radio +5,1/13/20 16:15,,,,
559059,Fenix 2,5/16/19 13:27,,,,
818805,Fenix Power TV 24in FTA BJ,12/7/19 19:19,,,,
634372,Fenix 2,7/14/19 19:35,,,,
668634,Fenix Radio +3,8/17/19 10:10,,,,
764624,Fenix Radio +3,11/4/19 8:59,,,,
821336,Fenix 2,12/9/19 15:08,,,,
577879,Fenix 3,5/27/19 19:03,,,,
763505,Fenix Power TV 24in FTA BJ,11/2/19 16:35,,,,
799631,Fenix Radio +3,11/26/19 12:38,,,,
778997,Fenix Radio +3,11/13/19 16:23,,,,
768081,Fenix Power TV 24in FTA BJ,11/6/19 12:28,,,,
770768,Fenix Power TV 24in FTA BJ,11/8/19 9:07,,,,
516125,Fenix 2,3/31/19 19:30,,,,
657133,Fenix Radio +5,8/6/19 14:30,,,,
552104,Fenix Radio +3,5/11/19 14:34,,,,
758935,Fenix Radio +3,10/30/19 12:14,,,,
539221,Fenix Radio +3,4/29/19 18:37,,,,
880597,Fenix Radio +3,1/23/20 13:30,,,,
697856,Fenix Radio +3,9/11/19 12:27,,,,
508095,Fenix 3,3/21/19 15:10,,,,
815722,Fenix Radio +3,12/6/19 10:40,,,,
494965,Fenix 3,3/5/19 20:29,,,,
782395,Fenix 2,11/15/19 10:11,,,,
538224,Fenix 2,4/27/19 11:09,,,,
849017,Fenix Power TV 24in FTA BJ,12/30/19 12:06,,,,
658243,Fenix Radio +3,8/7/19 13:36,,,,
792517,Fenix 3,11/20/19 12:00,,,,
549800,Fenix Radio +3,5/9/19 19:13,,,,
553731,Fenix 2,5/13/19 10:27,,,,
418673,Fenix Radio +5,12/14/18 17:51,,,,
615628,Fenix Radio +5,6/26/19 17:55,,,,
836327,Fenix Power TV 24in FTA BJ,12/19/19 11:04,,,,
919426,Fenix 2,2/24/20 17:31,,,,
740304,Fenix Radio +3,10/15/19 10:46,,,,
645579,Fenix 2,7/29/19 9:32,,,,
818716,Fenix Radio +3,12/7/19 18:49,,,,
508243,Fenix 3,3/21/19 18:30,,,,
816710,Fenix Radio +3,12/6/19 20:10,,,,
814606,Fenix Radio +3,12/5/19 15:47,,,,
818921,Fenix Radio +3,12/8/19 18:33,,,,
663135,Fenix Radio +3,8/12/19 11:53,,,,
480599,Fenix 2,2/13/19 15:55,,,,
672470,Fenix 3,8/21/19 12:23,,,,
769636,Fenix Radio +5,11/7/19 11:48,,,,
511871,Fenix Radio +3,3/27/19 9:50,,,,
705082,Fenix Radio +3,9/17/19 8:47,,,,
485638,Fenix Radio +3,2/20/19 19:41,,,,
656981,Fenix Radio +3,8/6/19 14:06,,,,
701301,"Fenix Power TV 24in FTA Upgrade, BJ",9/13/19 14:51,,,,
513327,Fenix 3,3/29/19 7:57,,,,
790137,Fenix Power TV 24in FTA BJ,11/19/19 9:59,,,,
510618,Fenix Radio +3,3/25/19 14:42,,,,
528404,Fenix Radio +3,4/14/19 16:20,,,,
816360,Fenix Radio +3,12/6/19 13:37,,,,
788314,Fenix Radio +3,11/18/19 9:08,,,,
848106,Fenix Radio +3,12/25/19 15:27,,,,
778102,Fenix Power 2+ Tondeuse,11/13/19 14:36,,,,
709690,Fenix Radio +3,9/20/19 12:58,,,,
726953,Fenix Power TV 24in FTA BJ,10/3/19 14:44,,,,
736549,Fenix Radio +3,10/11/19 13:57,,,,
631284,Fenix Radio +5,7/11/19 11:50,,,,
788173,Fenix Radio +3,11/18/19 7:38,,,,
570539,Fenix 3,5/24/19 14:19,,,,
533795,Fenix Radio +3,4/21/19 14:10,,,,
753870,Fenix Radio +3,10/26/19 11:54,,,,
494901,Fenix Radio +3,3/5/19 17:01,,,,
845629,Fenix Power TV 24in FTA BJ,12/23/19 19:49,,,,
850117,Fenix 3,12/29/19 10:17,,,,
799194,"Fenix Power TV 24in FTA Upgrade, BJ",11/25/19 16:15,,,,
694065,Fenix 3,9/9/19 8:06,,,,
741900,Fenix Power 2+ Tondeuse,10/16/19 14:08,,,,
514540,Fenix 3,3/29/19 15:10,,,,
715309,Fenix Radio +3,9/24/19 17:52,,,,
515655,Fenix 2,3/30/19 15:58,,,,
594590,Fenix 3,6/8/19 14:48,,,,
890062,Fenix Power TV 24in FTA BJ,1/30/20 16:11,,,,
513618,Fenix 3,3/29/19 7:55,,,,
515074,Fenix 3,3/30/19 10:06,,,,
676273,Fenix Radio +3,8/24/19 15:28,,,,
819797,Fenix 3,12/8/19 18:48,,,,
486814,Fenix Radio +5,2/22/19 13:48,,,,
848072,Fenix Power TV 24in FTA BJ,12/26/19 13:51,,,,
900794,Fenix 2,2/7/20 19:49,,,,
674855,Fenix 2,8/23/19 14:53,,,,
612470,Fenix Radio +3,6/25/19 13:31,,,,
654092,Fenix Woofer +3 (NEW),8/3/19 11:44,,,,
561069,Fenix Radio +3,5/17/19 15:37,,,,
890483,Fenix Radio +3,1/31/20 8:37,,,,
623770,Fenix Radio +3,7/4/19 12:32,,,,
908290,Fenix Power TV 24in FTA BJ,2/14/20 9:47,,,,
642682,Fenix Radio +3,7/23/19 12:25,,,,
573776,Fenix 2,5/24/19 19:43,,,,
507387,Fenix Woofer +3,3/20/19 17:18,,,,
672070,Fenix Radio +3,8/21/19 7:57,,,,
750847,Fenix Power TV 24in FTA BJ,10/23/19 18:10,,,,
773009,Fenix Power TV 24in FTA BJ,11/9/19 15:44,,,,
670858,Fenix Radio +3,8/19/19 16:54,,,,
845085,Fenix 2,12/23/19 15:22,,,,
533978,Fenix Radio +3,4/22/19 8:17,,,,
587858,Fenix 3,6/3/19 16:18,,,,
830730,Fenix 2,12/15/19 15:52,,,,
791576,Fenix 2,11/19/19 16:47,,,,
452899,Fenix Radio +3,1/17/19 15:27,,,,
841830,Fenix Power TV 24in FTA BJ,12/21/19 19:11,,,,
843770,Fenix Radio +3,12/25/19 14:52,,,,
451618,Fenix Radio +3,1/18/19 16:35,,,,
790746,Fenix Radio +3,11/19/19 19:05,,,,
577658,Fenix Radio +5,5/27/19 16:27,,,,
549843,Fenix 3,5/9/19 19:25,,,,
807157,"Fenix Power TV 24in FTA Upgrade, BJ",11/30/19 14:41,,,,
564459,Fenix 3,5/20/19 12:24,,,,
575441,Fenix 2,5/26/19 15:31,,,,
853781,Hors Garantie BJ,12/31/19 11:54,,,,
718161,Fenix Radio +3,9/26/19 16:19,,,,
512211,Fenix Radio +5,3/27/19 13:36,,,,
492689,Fenix 3,3/3/19 18:07,,,,
794187,Fenix Power TV 24in FTA BJ,11/21/19 13:39,,,,
841970,"Fenix Power TV 24in FTA Upgrade, BJ",12/21/19 17:43,,,,
482761,Fenix Radio +3,2/16/19 14:43,,,,
665715,Fenix Radio +3,8/14/19 15:56,,,,
888060,"Fenix Power TV 24in FTA Upgrade, BJ",1/30/20 7:23,,,,
510307,Fenix 3,3/25/19 18:41,,,,
768541,Fenix 3,11/6/19 14:19,,,,
809800,Fenix Power TV 24in FTA BJ,12/2/19 18:56,,,,
669318,Fenix Radio +3,8/22/19 11:42,,,,
744775,Fenix Radio +3,10/18/19 17:56,,,,
793269,Fenix Power TV 24in FTA BJ,11/21/19 10:12,,,,
911182,Fenix Power TV 24in FTA BJ,2/17/20 17:13,,,,
815874,Fenix Radio +3,12/6/19 11:48,,,,
815392,Fenix 3,12/6/19 8:40,,,,
814651,Fenix Radio +3,12/5/19 14:25,,,,
799223,Fenix Power TV 24in FTA BJ,11/25/19 16:31,,,,
435920,Fenix Radio +5,12/29/18 14:32,,,,
681612,Fenix Radio +3,9/30/19 19:56,,,,
668306,Fenix 2,8/16/19 17:12,,,,
571460,Fenix 2,5/23/19 17:05,,,,
677532,Fenix 3,8/27/19 12:11,,,,
857496,Fenix Power TV 24in FTA BJ,1/3/20 10:44,,,,
700795,Fenix Radio +3,9/13/19 12:09,,,,
720519,Fenix Radio +3,9/28/19 16:16,,,,
793575,Fenix Radio +3,11/21/19 9:36,,,,
668749,Fenix 2,8/17/19 12:32,,,,
782966,Fenix Power 4 + Woofer BJ,11/15/19 17:23,,,,
815393,Fenix Radio +3,12/6/19 7:49,,,,
548307,Fenix 2,5/9/19 13:03,,,,
548493,Fenix Radio +3,5/8/19 18:50,,,,
751872,Fenix 3,10/24/19 15:24,,,,
615613,Fenix Radio +3,6/26/19 17:49,,,,
809791,Fenix 2,12/2/19 18:53,,,,
399527,Fenix Radio +3,11/29/18 16:33,,,,
560787,Fenix 3,5/17/19 14:21,,,,
549952,Fenix Radio +3,5/10/19 9:50,,,,
872742,Fenix Power TV 24in FTA BJ,1/18/20 7:42,,,,
633424,Fenix Radio +3,7/13/19 11:58,,,,
876249,Fenix Radio +3,1/20/20 18:56,,,,
719948,Fenix Radio +3,9/27/19 18:17,,,,
858199,Fenix Radio +3,1/3/20 17:33,,,,
438315,Fenix 2,1/2/19 18:06,,,,
774441,"Fenix Power TV 24in FTA Upgrade, BJ",11/11/19 10:27,,,,
828224,Fenix Radio +3,12/13/19 16:19,,,,
517219,Fenix 3,4/1/19 12:29,,,,
512719,Fenix 3,3/28/19 9:31,,,,
761212,Fenix Power TV 24in FTA BJ,10/31/19 19:01,,,,
815461,Fenix Power 2+ Tondeuse,12/6/19 9:23,,,,
847401,Fenix Radio +3,12/24/19 16:24,,,,
435358,Fenix 2,12/28/18 13:22,,,,
514611,Fenix 2,3/29/19 17:20,,,,
819453,Fenix Radio +3,12/8/19 15:14,,,,
511057,Fenix 3,3/26/19 9:23,,,,
707539,Fenix Radio +3,9/18/19 17:14,,,,
785266,Fenix Power TV 24in FTA BJ,11/18/19 13:46,,,,
476326,Fenix Radio +5,2/8/19 13:17,,,,
752053,Fenix Radio +3,10/24/19 18:01,,,,
644265,Fenix Radio +5,7/24/19 15:09,,,,
703609,Fenix Radio +3,9/15/19 16:07,,,,
659750,Fenix Radio +3,8/8/19 16:04,,,,
406644,Fenix Radio +5,12/5/18 14:09,,,,
513431,Fenix 2,3/28/19 16:29,,,,
794777,"Fenix Power TV 24in FTA Upgrade, BJ",11/22/19 14:37,,,,
747973,Hors Garantie BJ,12/16/19 14:50,,,,
570627,Fenix 3,5/23/19 12:15,,,,
643405,Fenix 2,7/23/19 13:30,,,,
584136,Fenix 3,5/31/19 12:26,,,,
615835,Fenix Radio +3,6/27/19 8:54,,,,
653666,Fenix 3,8/3/19 7:07,,,,
854370,Fenix Power TV 24in FTA BJ,12/31/19 8:16,,,,
577918,Fenix 3,5/28/19 7:29,,,,
898390,Fenix Power TV 24in FTA BJ,2/6/20 15:37,,,,
550623,Fenix Radio +3,5/10/19 13:20,,,,
806256,Fenix Radio +3,11/30/19 8:36,,,,
712799,Fenix Radio +3,9/23/19 11:25,,,,
694879,Fenix Radio +3,9/9/19 13:02,,,,
820534,Fenix Power TV 24in FTA BJ,12/9/19 11:29,,,,
551048,Fenix Radio +3,5/10/19 19:08,,,,
731100,Fenix Power TV 24in FTA BJ,10/7/19 11:42,,,,
821538,Fenix Radio +3,12/9/19 16:28,,,,
822367,Fenix 2,12/10/19 10:06,,,,
615899,Fenix Radio +3,6/27/19 9:02,,,,
729288,"Fenix Power TV 24in FTA Upgrade, BJ",10/5/19 12:01,,,,
697439,Fenix Radio +3,9/11/19 16:43,,,,
573905,Fenix 2,5/25/19 9:45,,,,
411099,Fenix Radio +5,12/8/18 19:36,,,,
559716,Fenix 3,5/16/19 18:11,,,,
646522,Fenix 3,7/26/19 12:26,,,,
548414,Fenix Radio +3,5/8/19 17:36,,,,
562348,Fenix Radio +5,5/18/19 16:48,,,,
688209,"Fenix Power TV 24in FTA Upgrade, BJ",9/4/19 11:22,,,,
459374,Fenix Radio +3,1/23/19 14:49,,,,
894850,Fenix Power TV 24in FTA BJ,2/3/20 19:21,,,,
551289,Fenix Radio +3,5/11/19 12:31,,,,
731013,Fenix Power TV 24in FTA BJ,10/7/19 11:14,,,,
617427,Fenix Radio +3,6/28/19 11:37,,,,
692495,"Fenix Power TV 24in FTA Upgrade, BJ",9/7/19 10:01,,,,
604145,Fenix 3,6/16/19 16:58,,,,
789985,Fenix 2,11/18/19 19:50,,,,
512624,Fenix Radio +3,3/27/19 20:19,,,,
666633,"Fenix Power TV 19in FTA Upgrade, BJ",8/15/19 11:50,,,,
909678,Fenix 2,2/15/20 14:32,,,,
809438,Fenix Radio +3,12/2/19 15:41,,,,
711029,Fenix Radio +5,9/21/19 14:42,,,,
614687,Fenix 3,6/26/19 18:29,,,,
799847,Fenix Power TV 24in FTA BJ,11/26/19 10:28,,,,
745817,"Fenix Power TV 24in FTA Upgrade, BJ",10/19/19 15:46,,,,
782125,Fenix Radio +5,11/15/19 8:55,,,,
512591,Fenix Woofer +3,3/28/19 8:55,,,,
873994,Fenix Radio +3,1/19/20 14:49,,,,
750027,Fenix Power TV 24in FTA BJ,10/23/19 10:56,,,,
797028,Fenix Power TV 24in FTA BJ,11/23/19 18:54,,,,
443230,Fenix 2,1/7/19 11:24,,,,
625084,Fenix Radio +3,7/5/19 17:42,,,,
419547,Fenix 2,12/15/18 11:41,,,,
697072,Fenix Radio +3,9/10/19 18:11,,,,
815755,"Fenix Power TV 24in FTA Upgrade, BJ",12/6/19 12:16,,,,
437329,Fenix 2,12/30/18 17:11,,,,
834656,Fenix Radio +3,12/18/19 7:18,,,,
514269,Fenix 3,3/29/19 12:44,,,,
858472,Fenix Power TV 24in FTA BJ,1/4/20 9:14,,,,
616688,Fenix 2,6/27/19 17:37,,,,
812098,Fenix Radio +3,12/4/19 10:42,,,,
486321,Fenix Radio +3,2/21/19 18:46,,,,
438282,Fenix 2,1/1/19 9:42,,,,
681649,Fenix Radio +3,8/29/19 19:57,,,,
790984,Fenix Radio +3,11/19/19 12:55,,,,
809759,Fenix Radio +3,12/2/19 17:52,,,,
776001,Fenix 2,11/12/19 11:34,,,,
661186,Fenix 2,8/9/19 19:25,,,,
731813,Fenix Power TV 24in FTA BJ,10/7/19 17:00,,,,
711056,"Fenix Power TV 24in FTA Upgrade, BJ",9/21/19 15:12,,,,
800678,Fenix Radio +3,11/26/19 16:30,,,,
703991,Fenix 2,9/16/19 10:02,,,,
568283,Fenix 3,5/22/19 11:10,,,,
485216,Fenix Radio +3,2/20/19 11:03,,,,
548243,Fenix Radio +3,5/8/19 15:53,,,,
836153,Fenix 3,12/18/19 16:29,,,,
846528,Fenix 3,12/24/19 11:19,,,,
847595,Fenix Power TV 24in FTA BJ,12/24/19 19:13,,,,
588040,Fenix 3,6/3/19 19:48,,,,
730514,Fenix Radio +3,10/6/19 16:30,,,,
435810,Fenix 2,12/28/18 19:15,,,,
907558,Fenix Power TV 24in FTA BJ,2/13/20 15:05,,,,
497282,Fenix 3,3/8/19 10:00,,,,
699851,Fenix Power TV 24in FTA BJ,9/12/19 17:06,,,,
881776,Fenix 3,1/24/20 12:08,,,,
790564,Fenix Radio +3,11/19/19 10:56,,,,
847986,Fenix Radio +3,12/25/19 12:55,,,,
775566,Fenix Radio +5,11/11/19 17:50,,,,
425867,Fenix 2,12/20/18 9:19,,,,
884995,Fenix 3,1/27/20 11:32,,,,
797252,Fenix Radio +3,11/24/19 8:34,,,,
515011,Fenix Radio +3,3/30/19 14:45,,,,
495684,Fenix Radio +3,3/6/19 15:28,,,,
513842,Fenix 3,3/29/19 9:01,,,,
770164,Fenix Radio +3,11/7/19 15:50,,,,
800151,Fenix Radio +3,11/26/19 13:10,,,,
706500,Fenix Radio +3,9/18/19 12:46,,,,
610852,Fenix 3,6/22/19 11:42,,,,
788707,Fenix Radio +3,11/18/19 15:11,,,,
581322,Fenix 3,5/29/19 19:11,,,,
669342,Fenix Woofer +3 (NEW),8/20/19 13:17,,,,
483477,Fenix 2,2/19/19 13:32,,,,
784145,Fenix Radio +3,11/16/19 12:38,,,,
793046,Fenix Power TV 24in FTA BJ,11/20/19 17:04,,,,
770163,Fenix Power TV 24in FTA BJ,11/7/19 15:28,,,,
514773,Fenix 2,3/29/19 18:07,,,,
515490,Fenix 3,3/30/19 15:30,,,,
561303,Fenix Radio +5,5/17/19 17:44,,,,
899317,Fenix Power TV 24in FTA BJ,2/6/20 19:10,,,,
614780,Fenix 3,6/26/19 10:21,,,,
635305,Fenix Radio +5,7/15/19 15:44,,,,
816153,Fenix Radio +3,12/6/19 13:05,,,,
818939,Fenix Radio +5,12/8/19 9:56,,,,
894089,Fenix 2,2/3/20 13:02,,,,
740072,Fenix 3,10/15/19 9:41,,,,
824595,Fenix 2,12/12/19 8:30,,,,
892920,Fenix Radio +3,2/2/20 12:41,,,,
630511,Fenix Radio +5,7/10/19 15:10,,,,
455259,Fenix Radio +5,1/20/19 12:57,,,,
767440,Fenix Power 2+ Tondeuse,11/7/19 9:21,,,,
773236,Fenix Radio +3,11/9/19 18:25,,,,
683322,Fenix 3,8/31/19 11:33,,,,
640372,Fenix Radio +3,7/20/19 13:09,,,,
656847,Fenix 3,8/6/19 12:51,,,,
651410,Fenix 3,7/31/19 13:45,,,,
552884,Fenix Radio +5,5/12/19 11:43,,,,
750397,"Fenix Power TV 24in FTA Upgrade, BJ",10/23/19 13:58,,,,
900479,Fenix Power TV 24in FTA BJ,2/7/20 16:20,,,,
488626,Fenix 3,2/25/19 19:23,,,,
512067,Fenix 3,3/27/19 12:23,,,,
564881,Fenix 3,5/20/19 14:32,,,,
559778,Fenix 3,5/17/19 16:20,,,,
714225,Fenix Radio +3,9/24/19 9:54,,,,
446788,Fenix 2,1/10/19 10:55,,,,
553184,Fenix 2,5/12/19 17:21,,,,
437761,Fenix 2,12/31/18 12:21,,,,
573317,Fenix 3,5/24/19 16:03,,,,
680361,Fenix Radio +3,8/29/19 12:38,,,,
747370,Fenix Radio +3,10/21/19 12:30,,,,
622809,Fenix Radio +5,7/3/19 14:38,,,,
570384,Fenix Radio +5,5/23/19 11:55,,,,
824199,Fenix Radio +5,12/11/19 10:08,,,,
571778,Fenix 2,5/24/19 8:01,,,,
900459,Fenix Power TV 24in FTA BJ,2/7/20 15:11,,,,
675434,Fenix 2,8/24/19 19:45,,,,
478203,Fenix Radio +3,2/11/19 10:53,,,,
836346,Fenix Radio +3,12/18/19 19:53,,,,
880281,Fenix Radio +3,1/23/20 11:01,,,,
816548,Fenix 3,12/6/19 14:41,,,,
740032,"Fenix Power TV 24in FTA Upgrade, BJ",10/15/19 8:32,,,,
427312,Fenix Radio +3,12/22/18 9:54,,,,
487027,Fenix Radio +3,2/22/19 18:34,,,,
745727,Fenix Power TV 24in FTA BJ,10/19/19 17:14,,,,
514811,Fenix Radio +3,3/29/19 19:21,,,,
452177,Fenix 2,1/16/19 18:02,,,,
559076,Fenix Radio +3,5/17/19 9:00,,,,
687788,Fenix Radio +3,9/4/19 9:31,,,,
515836,Fenix 2,3/30/19 19:49,,,,
663460,Fenix Radio +3,8/12/19 14:39,,,,
759142,Fenix Radio +3,10/30/19 15:25,,,,
791818,Fenix Radio +3,11/20/19 8:31,,,,
699025,Fenix Radio +5,9/12/19 11:34,,,,
557161,Fenix Radio +3,5/15/19 11:23,,,,
800661,Fenix Radio +3,11/26/19 15:53,,,,
730705,Fenix Radio +3,10/7/19 7:53,,,,
851651,Fenix 3,12/28/19 16:56,,,,
919412,Fenix Radio +3,2/24/20 17:29,,,,
515697,Fenix 2,3/30/19 16:10,,,,
562419,Fenix 2,5/18/19 15:18,,,,
450822,Fenix 2,1/14/19 20:33,,,,
807436,Fenix 2,11/30/19 17:25,,,,
570584,Fenix 2,5/23/19 12:02,,,,
654171,Fenix Radio +3,8/3/19 12:10,,,,
613095,Fenix 3,6/24/19 19:34,,,,
840930,Fenix Radio +3,12/21/19 11:01,,,,
577583,Fenix 3,5/28/19 12:03,,,,
840442,Fenix 2,12/21/19 7:53,,,,
514059,Fenix 3,3/30/19 14:59,,,,
625413,Fenix 2,7/5/19 16:18,,,,
563094,Fenix 3,5/19/19 14:01,,,,
847387,Fenix Power TV 24in FTA BJ,12/24/19 16:21,,,,
906975,Fenix Radio +3,2/13/20 10:09,,,,
901769,Fenix Radio +3,2/8/20 17:18,,,,
784563,Fenix Radio +3,11/16/19 9:58,,,,
441199,Fenix Radio +5,1/4/19 15:11,,,,
730835,Fenix Radio +3,10/7/19 9:27,,,,
546134,Fenix 3,5/6/19 15:53,,,,
790926,Fenix Radio +3,11/19/19 13:06,,,,
806511,Fenix Power TV 24in FTA BJ,11/30/19 10:33,,,,
521537,Fenix Radio +3,4/5/19 18:39,,,,
835905,Fenix Power TV 24in FTA BJ,12/18/19 14:49,,,,
876485,Fenix 3,1/21/20 8:23,,,,
795543,Fenix Power TV 24in FTA BJ,11/22/19 14:50,,,,
730120,Fenix Radio +3,10/6/19 10:35,,,,
800159,Fenix Power TV 24in FTA BJ,11/26/19 12:40,,,,
628421,Fenix 2,7/9/19 7:23,,,,
