loan_id,customer_id,daily_rate,days_elapsed,days_til_lockout,total_paid
918720,2041667,165,1,9,500
908235,2018114,130,11,11,2000
513200,1201088,160,334,-23,25245
631024,1435908,270,229,15,55300
761851,1716949,165,113,-7,15000
833234,1873323,165,70,-9,9300
468096,1107617,140,389,0,48255
841519,1891307,500,66,11,35000
820510,1845780,130,78,4,9250
547965,1279901,175,293,55,53018
565654,1314256,160,280,3,46200
654971,1490710,270,205,2,56200
624990,1422115,300,210,-38,24000
648005,1474783,160,213,161,54231
516312,1208484,160,331,-27,28260
818382,1841118,430,0,7,125000
548886,1283005,475,292,2,132089
694684,1125882,360,169,1,41583
723488,1630407,500,147,10,73500
551412,1288874,140,290,-5,19130
908901,2019661,165,11,2,1000
508430,1189980,175,257,118,97272
849167,1907990,500,61,75,75000
813447,1830111,165,83,9,13000
802595,1806279,220,90,0,21100
702780,1590087,160,164,29,37000
744363,1677756,130,130,-5,10000
512598,1199760,160,275,-121,15550
842127,1765471,165,64,-51,1500
723827,1631221,175,147,6,24580
723458,1630378,430,147,17,65000
683720,1555334,140,178,25,28700
624194,1420396,475,236,0,114000
815196,1833993,165,82,2,13100
696795,1579190,175,168,1,30500
818559,1841529,165,80,11,9800
918083,2040285,150,2,38,5000
688857,1564603,140,174,28,27000
856017,1632075,360,55,3,17444
439151,1050082,240,400,1,82711
762756,1719010,500,115,36,69000
560746,1305955,175,284,0,48225
722391,1626925,175,148,5,18400
655920,1466421,270,204,0,36540
513147,1201021,300,53,-34,3000
573863,1326802,140,276,6,38370
674656,1534700,480,186,1,78800
567875,1317478,475,257,10,161925
552673,1291543,275,289,26,78025
528414,1235676,140,317,25,45600
423816,1013917,140,351,-205,11950
706459,1597200,175,160,2,27180
855051,1364787,360,56,17,18544
558910,1302880,175,285,19,42750
560940,1306319,160,284,0,43400
782321,1762140,165,102,5,16400
586013,1344760,270,269,2,67450
753633,1698450,500,117,-7,46500
754500,1700423,220,120,9,18500
641038,1458791,160,219,-3,31050
711546,1607805,175,156,5,26500
551186,1288479,175,291,-4,31925
757511,1707145,500,119,0,50500
640011,1108638,330,220,2,64526
632981,1440356,160,228,1,30540
469146,1110690,175,388,-8,47175
493707,1156681,240,358,-64,14400
623704,1419268,175,236,3,41250
914955,2033267,500,5,25,11500
524913,1227571,175,322,5,46400
644579,1466849,160,216,1,30200
830623,1867912,500,72,1,32500
687507,1562073,500,174,13,90000
891607,1989260,165,25,12,5000
511332,1196775,270,253,-75,29000
734108,1198897,360,139,-13,34333
742037,1672470,150,132,4,16400
660879,1503982,175,200,-67,14250
822054,1849203,130,77,2,7000
776707,1749965,130,105,3,14630
654032,1488470,300,206,-4,52500
853526,1917633,165,57,17,11000
653552,1487391,175,207,0,33000
909764,2021621,165,10,3,1000
447831,1070358,140,410,33,47200
604887,1378324,270,79,213,78603
911645,2025742,280,8,25,7000
773272,1742379,500,108,25,60000
584046,1341098,270,270,0,76070
562317,1309097,140,283,-5,30240
713550,1611000,500,155,1,73000
569237,1319735,160,279,-1,38200
563179,1310769,175,282,-20,29300
901634,2006422,165,17,11,3500
556503,1299022,175,287,0,49150
558905,1302884,160,202,-140,4000
548929,1283119,160,292,1,40300
559564,1304092,175,284,-1,34250
832141,1871051,165,25,129,79000
801624,1317488,360,90,14,27331
762802,1719137,430,115,6,49430
551021,1288165,175,291,3,47300
699474,1583788,140,166,5,22000
825904,1857527,500,75,14,30000
869806,1952659,500,33,1,13500
673670,1532481,140,187,-1,24250
680463,1548053,175,181,-23,14950
600467,1369808,140,234,-120,7500
815546,1834759,165,81,14,14000
737814,1663116,165,136,0,21100
717893,1618839,500,152,0,71000
906059,2014039,500,13,84,45000
638127,1452045,175,222,3,31750
443311,1059685,240,394,3,86363
594826,1359902,160,262,4,41800
768984,1732841,165,110,14,19000
637694,1451076,270,222,-1,54500
741071,1670400,500,133,5,48500
525954,1229925,300,320,7,92100
891581,1989201,500,25,19,17000
850033,1909960,500,60,2,27000
405514,970101,240,365,-225,19000
789208,1776512,150,90,-5,7000
550553,1287021,175,291,1,51579
697065,1579677,175,168,11,29075
432570,1034692,240,428,-40,39400
780947,1759202,165,103,3,16800
531448,1242645,160,313,2,48950
812367,1827671,165,83,-4,11456
547625,1280052,175,289,5,22575
660777,1501455,175,200,0,33433
517313,1210080,160,330,23,50160
818729,1841896,500,80,7,32500
554025,1292586,160,107,-100,0
915356,2034214,500,5,32,15000
746555,1682701,165,128,16,22700
787719,1773193,165,100,3,16000
767112,1316207,165,112,9,15100
815507,1834676,165,81,1,12555
790042,1778443,165,98,1,15000
512364,1199140,140,335,2,38100
791471,1780103,165,98,2,14000
625500,1423280,175,235,5,41175
618892,1408385,160,241,4,33660
893831,1993015,165,22,30,7500
511209,1196467,160,336,0,52400
912148,2026874,165,7,25,4200
667947,1519064,275,193,15,49465
738627,1664958,500,135,1,62500
620227,1411501,270,239,0,60400
848661,1906846,500,61,3,22800
807586,1817220,500,48,41,40500
562725,1309959,475,283,-80,84250
721477,1626075,175,149,20,28057
740442,1669012,165,133,3,21000
613096,1395483,160,246,-1,36180
855931,1922881,500,55,2,25000
409931,980901,240,349,1,84240
814963,1833506,165,82,5,13000
674117,1199639,330,187,0,51546
832692,1872226,500,71,12,35100
779326,1755705,250,103,-10,21000
644017,1465571,140,216,4,18900
510656,1195214,160,270,-43,13800
397178,950352,475,410,1,161626
872607,1958682,500,38,25,28000
812696,1828407,500,83,-38,9000
660085,1167615,330,197,5,62002
854812,1920501,250,56,3,13000
828975,1864334,165,73,9,12500
499246,1169317,160,352,27,60200
620437,1411935,175,239,11,42175
916875,2037612,130,3,4,0
816996,1837996,165,81,7,10475
785730,1769636,130,101,-10,9130
607201,1383103,240,251,0,51750
643348,1463960,275,217,-1,53033
569377,1320034,270,279,-24,38200
822107,1849298,165,71,0,6900
675312,1536245,300,186,-4,48950
668782,1521600,480,192,-86,44920
882005,1973501,500,32,0,12500
568440,1318299,270,279,4,64600
648236,1475320,140,212,0,20700
493174,1155451,175,358,11,49300
894802,1994557,165,21,-2,2000
625086,1422326,140,235,7,31700
756162,1701381,500,120,27,70000
832778,1872433,150,71,18,12500
692629,1571774,500,171,0,76000
552561,1291363,175,290,16,41200
614178,1397757,160,245,1,35750
875069,1962890,165,36,13,7000
563285,1310988,160,282,4,44000
552430,1291152,175,290,3,48550
623121,1417996,160,237,12,33600
867473,1947685,500,43,2,19000
636821,1448999,270,223,0,57775
709023,1602569,175,159,2,26487
836263,1879976,130,69,2,9080
672015,1527884,300,189,3,47000
844761,1567792,360,64,0,20527
670795,1526176,475,0,7,142350
395963,947256,140,409,-379,1000
514545,1204344,175,333,1,54500
745560,1680454,950,129,0,114300
554151,1294643,175,288,-4,36350
533309,1247120,175,311,-1,43000
818131,1840514,130,80,6,11000
549237,1283866,140,292,10,39900
515234,1205991,175,332,5,53668
772892,1741535,250,108,20,30000
627666,1428263,140,181,-115,5600
807995,1818099,165,86,11,15000
865577,1943502,150,45,4,6300
607968,1384681,140,251,4,30389
873463,1960566,150,38,-1,4650
557608,1300713,475,203,-184,4000
559660,1304294,275,285,-28,28000
784981,1767943,250,101,4,24500
572929,1325117,175,277,3,53000
879607,1969673,150,34,34,9200
809788,1822013,130,85,1,9900
821645,1848302,130,78,6,9490
475420,1122117,140,383,6,30300
741470,1671223,500,132,8,65000
505567,1183498,270,344,3,81400
512438,1199322,175,333,2,43625
768930,1732701,165,111,-10,7301
647925,1474533,175,211,2,33950
438681,1048938,140,419,5,57258
717860,1618776,175,152,15,27650
800908,1802607,165,91,5,12400
679286,1545338,270,182,18,54400
741621,1409476,160,132,17,21735
501597,1174460,300,266,-89,12700
805654,1812951,430,88,-50,12900
550790,1287248,160,248,-119,10280
688536,1563956,175,174,-9,21500
573887,1326852,160,277,1,44997
807620,1538008,360,86,11,6923
854878,1357300,360,56,14,6728
690624,1567941,160,173,19,29800
750897,1692358,250,26,160,69000
855768,1922541,165,56,1,8000
521307,1219284,175,326,-63,36500
504262,1180525,240,346,0,68000
716004,1615305,500,153,34,209300
513097,1190672,175,334,-1,47900
514859,1205078,475,249,-167,14000
639794,1455886,240,221,-13,43400
820466,1845667,250,78,1,17000
511429,1196960,160,336,1,33600
815867,1835499,280,81,3,21900
815117,1833833,480,82,9,41000
531531,1242863,175,230,-211,500
779098,1755200,165,104,8,17500
833572,1874068,500,70,17,38500
642363,1461619,140,217,12,27200
838428,1884565,280,67,6,18000
811696,1826214,165,83,1,12400
894516,1290673,1,0,2,0
721092,1367029,360,150,1,34308
908447,2018619,500,11,6,5000
697837,1344674,360,167,9,33226
547183,1278998,175,294,6,52481
486341,1140699,140,368,-2,36200
536293,1254071,300,306,-1,81400
646177,1470585,275,214,13,45825
743815,1676487,130,130,-79,5190
711516,1607726,500,156,5,74000
648969,1243990,360,211,2,66967
904585,2011345,165,14,23,5000
752623,1696143,280,123,7,33600
856513,1333398,250,52,3,11000
662045,1506666,175,199,2,34100
551408,1288881,175,290,11,53125
750744,1692011,165,125,20,23150
524489,1226590,175,322,7,51850
797673,1795497,500,93,2,30000
778238,1753349,165,104,24,20200
620163,1411344,160,239,-1,34800
743898,1676703,165,130,2,20000
569672,1320439,160,278,22,45000
793264,1785615,500,97,-39,49500
767660,1729895,500,111,0,47500
555071,1296431,140,214,-37,3500
781057,1759431,165,103,186,47000
559748,1304439,175,216,-104,15750
681800,1550997,140,99,353,71765
849045,1907705,150,61,0,7750
890782,1987792,130,22,2,2600
823476,1852267,130,77,-2,7600
858523,1928353,150,52,0,6000
551212,1288543,300,290,-65,36200
823155,1851569,165,77,-45,4100
857955,1927069,500,53,31,37000
824050,1853507,165,76,47,13675
513184,1200957,160,334,-2,47000
763139,1719909,250,115,1,26000
664809,1512746,275,196,0,42000
917952,2039996,165,2,5,0
514817,1204973,160,333,0,17060
516681,1209309,140,330,1,28840
741570,1671479,500,132,17,60000
717425,1312520,360,152,52,48461
601393,1371584,140,257,4,35800
673136,1531282,240,188,-10,33550
689813,1054895,360,173,0,56201
512127,1198622,300,335,5,94800
900557,2004240,500,18,3,7000
849155,1905356,150,60,37,13500
590465,1352731,270,265,1,66500
910541,2023362,130,9,13,2000
454221,1085540,175,403,-1,54650
807417,1816834,165,87,1,10500
657987,1497486,175,202,0,29700
414000,990479,175,441,1,74925
565206,1313698,160,279,2,33500
728557,1641944,300,144,1,38500
750592,1691660,500,125,1,58000
490708,1150024,160,361,-33,29000
440570,1053385,140,417,14,56600
674298,1533911,480,187,6,92000
636086,1447369,160,224,5,35000
816925,1837836,165,0,19,83000
715312,1614156,175,153,-1,15000
839380,1886662,250,67,8,17000
905982,2013894,500,13,6,4500
548239,1281498,175,293,6,46525
815349,1834329,165,81,10,14000
759241,1710080,500,118,0,41500
826511,1858877,220,75,0,12500
798746,1797847,500,92,-2,35500
848822,1907223,150,60,13,10150
900997,2005075,500,17,10,10000
876123,1964452,165,36,14,7000
781682,1760825,250,103,0,24000
852767,1916033,500,57,20,35000
812853,1828742,130,83,5,11250
780912,1392922,360,103,-39,3600
754169,1699619,500,122,24,66500
746045,1681558,165,128,49,48810
731140,1131016,280,32,-25,0
634014,1442734,140,226,-6,24080
569466,1320222,140,279,-30,18500
809485,1821318,130,85,1,11700
549647,1284838,275,292,13,82850
619916,1410805,140,239,3,33000
813663,1830573,130,82,-1,9800
860171,1931855,150,50,7,8000
801973,1804327,500,90,0,41500
554357,1295118,270,288,0,74500
724903,1633748,500,146,14,75000
568419,1318332,475,279,7,126781
858758,1928839,165,52,36,13500
497062,1164188,270,153,66,68832
789385,1776922,500,99,14,50000
767091,1728657,500,112,12,53500
917100,2038091,165,3,34,4950
820330,1845433,150,78,5,11800
468498,1109438,140,389,-2,51500
791474,1781645,430,98,3,40700
915290,2034042,500,5,2,0
516547,1208966,160,331,1,50000
514170,1203418,140,243,-36,10868
573748,1326594,160,277,0,43700
562467,1309437,270,282,-17,27000
887000,1981695,165,28,9,5000
553872,1294051,475,288,-40,106975
548644,1282526,275,90,0,183620
725067,1634053,175,146,-72,13000
548366,1281832,300,292,7,74149
848099,1905572,500,61,3,28500
775710,1747818,165,106,5,15600
855778,1922554,150,56,48,14700
823608,1642377,250,71,17,15000
649360,1477860,160,211,0,30305
570891,1322026,140,278,6,31565
652155,1484216,140,181,-82,3390
570142,1320930,160,278,2,43300
562502,1309503,275,283,-1,77400
817507,1501459,165,80,5,12650
726232,1636724,270,0,7,81120
811068,1824832,165,84,0,12395
482834,1134959,475,373,1,169454
559668,1304296,160,208,-120,8500
506536,1185655,240,343,-11,58275
737623,1097419,150,136,8,15000
559493,1303958,175,285,-2,42675
716739,1616785,160,153,13,24000
822003,1849095,150,78,-2,9800
617113,1404261,160,200,114,90010
623140,1417964,300,237,5,62000
870729,1236568,360,40,6,17903
399630,956191,300,453,-108,93000
904448,2011108,165,14,5,2000
515663,1207024,270,331,-3,42750
894146,1291442,150,22,46,9100
398520,953642,175,454,1,70450
829928,1866446,500,73,1,24000
554873,1296147,175,287,1,46525
573121,1323894,140,277,0,19350
616078,1402021,175,243,14,45500
562016,1308423,175,200,-121,11000
432940,1035540,300,337,2,108000
776720,1749958,130,105,-19,8800
869284,1951563,500,42,6,20000
548411,1281958,300,292,5,82750
446495,1067296,475,369,0,169501
636572,1448446,240,224,1,38800
806262,1814313,500,87,0,31500
739492,1665396,360,134,17,55000
848670,1361386,500,61,6,30500
858087,1927391,500,53,20,30000
744170,1677323,500,130,0,47500
818566,1840075,165,80,3,12150
853412,1917432,250,57,4,13500
585617,1343942,270,268,-16,65100
659532,1500916,160,175,-122,5000
556219,1298442,160,287,35,51132
833033,1872974,500,70,1,31500
567984,1317616,175,279,4,39500
816754,1837407,280,81,2,21000
687491,1562030,500,174,-6,79000
782292,1762016,165,102,1,15830
833945,1869566,130,70,12,8100
737764,1663005,500,136,6,41000
854710,1920211,500,55,-18,15000
515891,1207469,175,332,4,54875
807904,1817903,500,86,4,31000
774294,1744648,165,106,13,18800
807478,1816982,130,87,0,11300
808117,1818377,280,85,1,16000
445947,1066052,140,412,0,57535
744146,1677277,165,130,-78,6000
880338,1970787,150,33,139,30000
888574,1984138,500,27,10,15000
616640,1401841,475,242,-68,64500
873431,1960295,280,38,23,16000
841054,1890131,150,66,-1,9000
613118,1395537,270,246,-9,59100
568512,1318445,475,279,4,128875
600961,1370719,270,257,0,31800
749510,1689273,130,125,11,17600
894713,1142624,360,22,7,11483
781774,1761031,165,103,8,17000
816415,1836693,165,80,11,14000
753172,1697424,130,123,7,16000
558882,1302830,175,285,0,47525
477738,1126792,140,297,-154,1000
567874,1317494,300,279,6,83710
647294,1473140,175,213,2,37350
790923,1780448,130,98,-60,4000
544750,1273463,175,296,1,48800
889322,1985387,150,26,3,2400
550453,1286839,175,291,131,73500
850530,1911092,165,60,7,10000
801382,1803591,130,90,9,12420
666007,1515461,175,195,0,31300
547994,1280908,160,293,-2,39030
775375,1747067,165,106,6,17350
821883,1848818,165,77,-1,9700
618362,1407205,160,241,10,38200
512744,1199996,140,334,6,16000
752015,1289059,360,124,1,36541
848022,1848471,165,62,3,9500
789632,1777463,165,98,14,17800
433592,1037115,175,426,6,64700
564855,1313090,275,281,1,62450
586222,1344993,160,268,15,28804
768039,1730711,950,111,0,100000
571433,1107494,140,278,2,32500
528769,1236385,175,316,0,53900
624424,1420917,475,234,8,69900
561214,1306950,475,201,-194,0
511287,1196674,175,336,3,52475
732969,1651894,175,140,-31,18050
513169,1201062,140,263,-38,5000
809591,1821572,280,85,2,23000
572841,1324957,175,277,0,49400
432406,1034283,300,428,0,96902
519467,1215229,270,245,-238,0
689591,1565870,300,173,3,49600
450630,1077058,300,365,0,107883
635500,1442940,175,224,-47,24250
405146,969216,140,448,0,49140
605413,1379487,160,252,1,38300
469762,1107233,140,387,2,43550
551405,1288882,175,290,-9,31600
541483,1265894,300,300,-18,77000
556249,1298513,275,287,-1,42525
565102,1313517,300,281,1,57200
733200,1652553,175,140,4,23350
510602,1195101,160,321,-117,24120
570867,1322017,275,278,1,75800
558977,1302813,500,285,-42,72000
600561,1369961,160,257,10,41400
859008,1929360,165,52,10,9200
895050,1994835,500,21,3,8500
554705,1295861,175,288,92,43177
472123,1115716,275,385,5,100500
739803,1667153,500,133,6,65000
734396,1655322,500,137,1,49500
666636,1122129,330,194,0,55218
562952,1310308,275,282,-1,59800
908047,2017756,500,12,35,20000
507757,1188402,160,341,2,32900
704234,1592703,140,162,0,20190
697866,1580930,175,167,23,31500
771022,1737278,280,109,10,32800
819265,1843025,165,79,4,11600
915234,2033914,500,5,15,5000
563020,1310469,275,282,-71,42100
830435,1867531,130,72,7,9630
806069,1813910,950,87,1,64000
873661,1961032,150,37,36,10000
552949,1292126,175,289,26,44588
550389,1286690,175,291,-46,40450
816393,1836620,130,81,2,10135
633391,1441269,175,227,18,36250
749350,1688925,500,126,0,58000
673665,1532470,275,187,-13,35000
657514,1496434,175,127,-120,0
752806,1696529,165,123,25,21000
413964,990391,300,429,0,101700
570501,1321418,160,278,41,42990
704239,1592718,500,162,29,90000
636044,1368239,160,224,0,32800
848783,1907121,130,61,3,8000
504148,1180081,175,346,6,57400
529371,1237802,500,141,126,137050
821558,1848133,250,78,1,17250
785898,1769919,165,101,-2,14800
513839,1202688,140,333,-14,39320
793673,1786484,250,96,2,22000
827611,1860543,165,73,5,10500
495294,1160123,270,356,20,92340
503538,1178832,160,347,0,52250
759128,1710848,220,118,16,27000
908437,2018535,500,11,6,5000
564365,1312390,175,281,1,46975
675496,1325985,330,185,1,50054
651528,1482809,175,209,5,33550
715304,1614145,175,154,6,26250
811582,1826012,130,84,8,11000
799270,1798988,130,91,2,10620
549767,1285146,175,292,5,50825
598193,1365569,160,259,17,43449
467754,1108277,140,390,8,55600
847794,1904893,500,62,10,25000
537039,1255802,175,306,-7,25500
770639,1736465,165,109,-30,6000
809191,1820636,150,85,5,11000
531210,1242054,240,230,-177,8800
837232,1881993,165,68,14,12825
755164,1451732,360,121,74,3600
913857,2030729,500,6,6,2500
657100,1495496,475,195,-55,53000
698393,1581997,160,167,3,27100
571536,1323230,140,277,-2,40100
474626,1120612,275,383,0,64900
679813,1302666,330,181,9,53073
846601,1902213,165,63,52,18000
546005,1276315,175,295,12,47250
477123,1123244,275,380,-1,65000
901515,2006159,500,17,10,10000
718393,1312062,360,152,6,46738
918623,1877245,250,1,6,0
567742,1317331,175,279,7,49555
714356,1612327,500,126,-75,0
548298,1180862,175,293,3,44950
775843,1748083,165,105,3,16800
897176,1998265,250,20,33,11500
674613,1534613,140,186,3,25705
540772,1264246,300,301,-43,64300
588482,1349272,160,266,-60,28800
911939,2026389,165,7,6,1000
549887,1285476,300,291,16,88400
446325,1066865,140,412,-28,27400
836520,1880441,280,0,7,79000
818079,1576780,360,80,98,6728
852576,1915617,165,58,6,9500
622930,1417539,300,237,1,41400
515433,1206493,270,326,1,87458
645899,1469929,160,215,0,33000
439347,1050540,240,395,-38,49190
629423,1432249,240,231,11,53700
513413,1200956,160,334,-1,48850
820983,1846911,165,78,4,12500
848680,1906908,280,61,0,12500
553537,1293382,175,288,1,41525
670167,1524720,175,190,0,32500
769574,1734089,500,110,7,49000
891929,1989819,150,24,3,3050
790991,1748162,165,98,5,14800
501673,1174587,240,349,-62,34575
893071,1991974,500,23,2,9000
919297,2043034,430,1,6,0
809683,1821777,130,85,-50,3760
561106,1306710,275,284,-25,46875
609046,1370563,270,250,1,67600
794922,1789324,950,95,11,170000
565380,1314000,175,151,-144,0
448528,1072140,140,327,-320,0
783424,1764500,165,99,6,15600
395585,946075,140,382,-113,24000
503931,1179757,475,63,224,143659
699029,1582978,175,166,3,30000
556102,1298214,175,287,-65,34725
809001,1820237,150,85,5,11050
825764,1857233,130,75,-37,3900
817562,1839298,500,80,20,45000
850508,1911044,280,60,2,15400
626118,1424713,175,234,12,36000
559117,1094930,175,202,-152,7750
676091,1538032,160,185,0,25000
845333,1899460,150,64,6,8650
512869,1200377,175,334,8,51125
426625,1020568,240,345,1,86400
759114,1710849,250,118,8,22850
790001,1778345,150,99,-58,4950
767233,1728988,165,112,27,22000
522432,1221872,175,294,-75,18000
515883,1207570,160,332,19,51360
567965,1317617,160,279,17,43220
527989,1234664,175,235,-167,10100
631212,1436304,175,229,12,33000
523085,1223346,175,324,3,52130
851040,1379443,360,59,1,14020
908500,2018720,500,11,9,6500
808338,1818813,165,85,0,13300
629436,1432278,160,231,-1,32000
624313,1420644,140,236,1,31100
709273,1603084,175,158,31,31080
785188,1768447,250,101,10,25250
809997,1822467,280,84,3,18500
608625,1385845,160,250,-103,14500
657465,1496339,270,203,0,55350
807383,1816768,220,0,7,59000
740956,1669361,500,133,1,60000
479692,1129997,140,147,-140,0
791185,1133194,360,94,32,45604
553217,1292764,175,273,-121,18600
845963,1900838,165,63,11,7000
664072,1511173,475,196,4,77000
791542,1781779,130,98,18,15084
710032,1604669,275,158,-64,5300
553532,1293383,175,263,-39,20300
826831,1859579,280,0,7,79000
443107,1059378,240,384,-39,27200
552444,1291163,175,290,-11,22900
508002,1188998,175,258,-153,17350
795933,1791552,165,95,4,15700
743350,1675436,500,131,-9,49000
423591,1013393,275,434,1,108000
822094,959437,360,77,17,17640
764293,1722527,500,114,0,50500
547966,1280808,275,293,4,77400
573852,1326774,240,277,2,65260
747100,1683773,500,127,1,59500
882189,1973872,500,32,35,30000
725569,1635239,175,146,22,19875
799657,1799827,480,91,34,56800
560180,1304995,160,284,-1,41500
590238,1352272,160,265,14,44000
800215,1800993,220,21,-14,0
792276,1408424,1,0,33,0
438152,1047698,140,421,9,56500
841302,1890767,130,66,31,12000
744133,1677245,500,130,2,59000
847107,1047787,360,63,5,24836
858188,1927585,150,53,-32,1650
734941,1656518,165,137,2,21150
522509,1222057,175,325,81,60000
621380,1414100,270,238,2,52632
678631,1543742,480,182,-68,45000
656448,1493991,270,203,13,48200
751458,1693613,130,124,4,17100
882813,1974930,130,31,11,4600
784440,1766720,150,101,6,16000
788405,1774736,165,99,10,12000
658190,1497958,175,202,5,32096
823309,1851898,500,77,0,31505
463446,1101392,175,393,0,63400
514377,1203898,160,331,-7,44900
756602,1354722,360,120,33,46660
592105,1355263,270,264,-98,34290
531336,1242387,175,230,-144,13100
550039,1285843,300,291,0,48100
666036,1515512,275,195,2,48125
775697,1747801,165,106,-4,13165
550963,1288022,175,291,7,51425
873290,1960182,165,38,17,8000
568097,1316992,270,201,-32,20250
792284,1457720,360,97,1,33360
842450,1893342,150,63,-1,5500
781298,1759979,130,103,2,13900
821466,1847926,165,78,19,15000
604410,1377482,160,253,0,39820
736331,1659662,500,137,151,194500
770067,1735144,165,110,5,18000
506645,1185935,140,343,3,44080
560139,1304929,140,284,3,29720
764638,1723245,165,100,3,13750
513570,1202043,175,334,2,49475
678074,1328537,330,182,-5,30116
558827,1302737,300,285,33,94000
756621,1705211,220,120,38,32600
744289,1677524,950,130,2,109000
834474,1876082,165,70,5,11000
818751,1841940,165,80,-41,4950
553683,1293672,175,288,-8,50075
588528,1349375,140,193,-37,5500
812926,1828898,220,83,-6,15000
718195,1619424,430,152,3,52500
885451,1979273,500,29,15,18000
822294,1849669,500,77,1,35500
811043,1824828,150,84,8,12500
693072,1572755,175,171,19,31675
669528,1523382,300,191,10,45000
787563,1772850,130,99,-62,3900
475957,1123141,275,382,9,104250
835907,1879172,150,69,1,9400
831225,1869088,500,71,3,28000
541156,1265158,275,300,6,69820
424324,1015087,300,433,-70,63300
898224,2000039,130,19,2,2000
730667,1646830,300,141,3,40000
855465,1921905,130,56,-19,3500
902176,2007429,500,16,5,5500
624362,1420772,275,236,17,58600
808324,1818766,165,85,1,13000
491487,1151733,475,361,0,137800
835941,1205073,280,69,78,40200
663738,1510380,240,197,-23,31700
750153,1557478,360,125,-64,21718
791174,1781021,165,98,0,14425
819813,1844338,250,79,8,15500
547829,1280486,175,210,-170,5500
514086,1203265,270,250,-204,7040
640022,1456371,275,220,14,55250
513409,1201682,175,334,-67,28000
798601,1797500,150,92,0,11600
554179,1294695,160,288,-27,34620
821676,1848366,220,78,5,16700
614994,1050370,475,239,1,62500
734998,1656658,500,138,-2,29000
876247,1964617,500,35,1,14500
716649,1616596,175,153,0,24000
480953,1131716,300,328,32,106364
669333,1522938,140,192,6,22300
448158,1068472,240,338,4,85680
512488,1199475,175,335,-68,23500
563085,1310595,160,282,10,46000
744680,1450681,360,130,-2,33406
779106,1755222,280,104,-61,7500
461156,1097322,240,314,-277,7200
512932,1200521,270,334,-6,38000
816038,1835857,165,81,10,13700
569269,1319845,270,196,-155,9000
811307,1825354,130,81,1,10000
891191,1988509,165,25,8,4400
522231,1221447,160,325,6,52600
814603,1832660,165,82,0,10995
711934,1608546,175,156,11,26950
892470,1990724,150,24,8,3050
815550,1834737,500,81,0,36500
910598,2023497,500,8,2,1500
555768,1237774,175,287,3,44475
651515,1153517,330,209,-13,58800
556388,1298775,160,287,-34,22680
562892,1231619,175,282,23,50434
554386,1295157,275,288,3,51400
436646,1044206,140,423,4,59300
733173,1652465,140,140,-1,13000
664550,1512163,175,196,5,34300
568803,1318967,270,279,0,73340
705081,1594429,175,161,1,26250
574672,1328083,475,276,0,106932
716987,1202199,360,152,0,26640
720047,1622940,160,150,-5,18420
550904,1287834,175,291,-2,45575
914282,2031721,165,6,1,0
777365,1751427,165,105,4,16000
424873,1016343,175,433,2,37750
855828,1922660,500,56,9,29000
820469,1845678,165,78,8,13000
595834,1361393,275,260,-36,49750
844914,1898628,500,64,13,36500
515864,1207523,160,256,-33,17000
777854,1752480,165,104,1,14200
747507,1684765,165,127,0,20250
545457,1275049,160,295,13,44900
802490,1806090,220,90,3,19520
822155,1849377,280,77,14,23000
849961,1163921,500,60,47,50000
513375,1201585,270,251,-147,14000
540139,1262897,275,301,-11,60025
789443,1777077,500,99,1,45500
809136,1820549,165,85,1,13800
780639,1758545,165,103,1,16000
514676,1204593,160,333,1,49100
586529,1345612,160,268,46,44160
641195,1459140,270,219,-71,26500
856211,1923476,150,55,11,9000
699008,1582933,950,166,32,181500
874216,1962128,150,35,5,5000
815847,1835388,165,81,5,9500
603532,1375755,140,255,6,24080
775716,1431789,115,106,-11,4580
548999,1283287,175,288,4,44400
792621,1784167,500,97,-6,27500
656618,1494372,175,203,4,33950
618870,1408362,175,241,-2,29727
611133,1391258,160,248,7,40109
823420,1852125,130,77,14,11000
638623,1453225,160,222,6,31700
892475,1990937,280,22,8,7000
704840,1593959,160,162,5,25800
477543,1126388,175,297,-184,9550
514530,1204267,175,333,9,46900
639843,1455993,175,198,-42,10750
562187,1308824,270,283,0,68000
759472,1711614,500,118,0,47000
472953,1117271,175,378,-3,58725
514035,1203071,500,250,-227,3500
524739,1227194,175,322,6,55225
623792,1074666,240,236,0,50880
549851,1285378,475,291,3,140791
819358,1843282,150,79,-11,8900
721664,1626456,175,149,1,27000
440384,1052907,275,418,7,115200
567168,1316401,160,280,4,39200
759750,1712266,500,118,2,54000
669104,1522415,160,192,1,28625
636999,1449445,160,223,-49,13640
909279,2020536,150,10,13,2500
870567,1954327,165,40,4,6000
835144,1877521,250,68,19,20000
601361,1371503,270,256,1,56580
788298,1285129,360,99,6,37320
455023,1076003,140,402,2,51200
499755,1170244,175,351,-42,24125
485368,1138911,300,370,4,100800
813451,1830110,165,82,20,14500
631218,1436360,175,20,371,89912
513527,1201917,300,334,5,89400
816852,1837634,280,81,30,30000
620450,1411968,175,239,0,35450
773204,1451117,360,108,1,33913
614463,1398464,275,244,5,66812
788846,1720997,130,99,10,14100
635428,1445813,160,225,9,35100
876548,1964899,150,35,12,6050
617729,1373739,140,241,24,27380
772823,1741369,500,108,0,39500
571568,1323292,160,278,-100,18810
530956,1241507,275,308,15,87720
778585,1754048,165,104,23,19950
638144,1452121,270,222,0,58700
